dates,stock GE_log_value,stock JPM_log_value,stock A_log_value,stock AA_log_value,stock AAPL_log_value,S&P index,option_spx_logimplvol_mtau_1,option_spx_logimplvol_mtau_2,option_spx_logimplvol_mtau_3,option_spx_logimplvol_mtau_4,option_spx_logimplvol_mtau_5,option_spx_logimplvol_mtau_6,option_spx_logimplvol_mtau_7,option_spx_logimplvol_mtau_8,option_spx_logimplvol_mtau_9,option_spx_logimplvol_mtau_10,option_spx_logimplvol_mtau_11,option_spx_logimplvol_mtau_12,option_spx_logimplvol_mtau_13,option_spx_logimplvol_mtau_14,option_spx_logimplvol_mtau_15,option_spx_logimplvol_mtau_16,option_spx_logimplvol_mtau_17,option_spx_logimplvol_mtau_18,option_spx_logimplvol_mtau_19,option_spx_logimplvol_mtau_20,option_spx_logimplvol_mtau_21,option_spx_logimplvol_mtau_22,option_spx_logimplvol_mtau_23,option_spx_logimplvol_mtau_24,option_spx_logimplvol_mtau_25,option_spx_logimplvol_mtau_26,option_spx_logimplvol_mtau_27,option_spx_logimplvol_mtau_28,option_spx_logimplvol_mtau_29,option_spx_logimplvol_mtau_30,option_spx_logimplvol_mtau_31,option_spx_logimplvol_mtau_32,option_spx_logimplvol_mtau_33,option_spx_logimplvol_mtau_34,option_spx_logimplvol_mtau_35,option_spx_logimplvol_mtau_36,option_spx_logimplvol_mtau_37,option_spx_logimplvol_mtau_38,option_spx_logimplvol_mtau_39,option_spx_logimplvol_mtau_40,option_spx_logimplvol_mtau_41,option_spx_logimplvol_mtau_42,option_spx_logimplvol_mtau_43,option_spx_logimplvol_mtau_44,option_spx_logimplvol_mtau_45,option_spx_logimplvol_mtau_46,option_spx_logimplvol_mtau_47,option_spx_logimplvol_mtau_48,option_spx_logimplvol_mtau_49,option_spx_logimplvol_mtau_50,option_spx_logimplvol_mtau_51,option_spx_logimplvol_mtau_52,option_spx_logimplvol_mtau_53,option_spx_logimplvol_mtau_54,option_spx_logimplvol_mtau_55,option_spx_logimplvol_mtau_56,option_spx_logimplvol_mtau_57,option_spx_logimplvol_mtau_58,option_spx_logimplvol_mtau_59,option_spx_logimplvol_mtau_60,option_spx_logimplvol_mtau_61,option_spx_logimplvol_mtau_62,option_spx_logimplvol_mtau_63,option_spx_logimplvol_mtau_64,option_spx_logimplvol_mtau_65,option_spx_logimplvol_mtau_66,option_spx_logimplvol_mtau_67,option_spx_logimplvol_mtau_68,option_spx_logimplvol_mtau_69,option_spx_logimplvol_mtau_70,option_spx_logimplvol_mtau_71,option_spx_logimplvol_mtau_72,option_spx_logimplvol_mtau_73,option_spx_logimplvol_mtau_74,option_spx_logimplvol_mtau_75,option_spx_logimplvol_mtau_76,option_spx_logimplvol_mtau_77,option_spx_logimplvol_mtau_78,option_spx_logimplvol_mtau_79,option_spx_logimplvol_mtau_80,option_spx_logimplvol_mtau_81,option_spx_logimplvol_mtau_82,option_spx_logimplvol_mtau_83,option_spx_logimplvol_mtau_84,option_spx_logimplvol_mtau_85,option_spx_logimplvol_mtau_86,option_spx_logimplvol_mtau_87,option_spx_logimplvol_mtau_88,option_spx_logimplvol_mtau_89,option_spx_logimplvol_mtau_90,t_first,tau,m,l_bar,y
2012-07-27,3.033095493403466,3.6005808854120263,3.6334116691787632,2.1271477852862306,6.36354004144341,7.234155534493946,-2.289048591101625,-2.4145216370074243,-2.275201598982677,-2.3097159644744703,-2.3705488153430707,-2.3625845654355135,-2.239412188568975,-2.2122070170374766,-2.1723850831729266,-2.1211671194104698,-2.1663397434393863,-2.212425363981045,-2.1192965473114516,-2.104461812581129,-2.1042947624929185,-2.070202964173663,-1.9717920053582676,-1.9373607240896942,-1.878704034693041,-1.833753630023502,-2.049929159367743,-2.039700423027341,-1.9700734211704594,-1.928398323465577,-1.8992517570113159,-1.855310598930776,-1.771738093863498,-1.7351373744466227,-1.6730565564181696,-1.6342581664242561,-1.939289984466901,-1.8884352107660674,-1.8277944714408338,-1.7737334675402008,-1.7334362784255588,-1.6878911854799117,-1.6143943939107568,-1.5782516186979656,-1.5206977637785246,-1.4883489222066124,-1.8339431061203575,-1.7535562106835039,-1.692387511238564,-1.6354564920828458,-1.594949966414744,-1.5527066913107308,-1.486649346205568,-1.4525947469084797,-1.4046689065599927,-1.3792923969241575,-1.733455698272662,-1.6316135099943707,-1.5635955465987779,-1.5101523175067302,-1.476622444673035,-1.440961835855646,-1.3807460784929368,-1.3499368198138757,-1.315502340997793,-1.2978010486782416,-1.637438087923998,-1.5201536663372088,-1.44106799806554,-1.3953873945571034,-1.373797748574829,-1.3471266596903817,-1.2917236181881757,-1.2650748310660018,-1.2474619730231666,-1.238321425148052,-1.545539945391014,-1.4173689218467904,-1.324415179455667,-1.2893653520479678,-1.2832815389331609,-1.2675057337094238,-1.2162259661703003,-1.1945274310256933,-1.1969029648701635,-1.197419123673089,-1.4574463411021905,-1.3218883976694165,-1.2132400714437237,-1.1907216222697248,-1.2027875140869604,-1.199515335390938,-1.15188592833193,-1.1358680887644972,-1.1614681932674287,-1.1729966170919233,,,,,
2012-07-30,3.0273472129232424,3.580040674079785,3.639715470082565,2.1271477852862306,6.3797699323692125,7.233672001663833,-2.2721315390166277,-2.2706523537956578,-2.2079622466185063,-2.267692296884811,-2.331208479110484,-2.327628150025125,-2.2288117339536226,-2.204607475493078,-2.155546997265876,-2.1017434778516773,-2.0997498740105036,-2.1194449235024027,-2.0668704034166776,-2.066696451083937,-2.07143291640421,-2.0417763987511917,-1.9585929714675643,-1.9271625706295563,-1.8675921084871239,-1.8216971469568446,-1.9613972330045513,-1.976292711536415,-1.927465843060079,-1.8947121390101982,-1.8707241375666006,-1.8305776901100597,-1.7575487630477982,-1.7236116815171107,-1.6635071623413002,-1.6247744391611714,-1.8475919674807675,-1.8407640115451973,-1.7913797430057044,-1.7439657463211893,-1.7081581230360925,-1.6655016817480515,-1.6000454931647243,-1.566025659253556,-1.5106155319967183,-1.4790309235987538,-1.7524392208157176,-1.7123540475599324,-1.6595648857522272,-1.609459789508561,-1.572303472692347,-1.5319100767790623,-1.4726480319266901,-1.4400332213067204,-1.3927251929099023,-1.3686198941627121,-1.6720330276212143,-1.5905414429387263,-1.5325149046930455,-1.4877896582661791,-1.4562280113917871,-1.4212957975775224,-1.3674434583339623,-1.3372785552993451,-1.3006910564767342,-1.2846240737423762,-1.6036610177371653,-1.4748185764393686,-1.4104225984855405,-1.3765305547954072,-1.3554103238974078,-1.3282843422151365,-1.2793888004805487,-1.2524919865516517,-1.228906887569082,-1.2216327765856247,-1.5453720369720283,-1.3647068411992918,-1.2932895035780712,-1.2738936982214684,-1.2667380874623748,-1.249271296053766,-1.2050833225268496,-1.1821547786969446,-1.173755113015416,-1.1762291371774802,-1.4957246881855684,-1.2597632846140603,-1.1809997391629465,-1.1785212635123892,-1.1879780855151783,-1.1817295370287841,-1.1421359039856922,-1.1238190872279412,-1.1328381741951052,-1.1462450699008222,,,,,
2012-07-31,3.024936644059989,3.576161382344537,3.6425946489101393,2.129504704766026,6.405862967430971,7.2293459030850995,-2.052919341759435,-2.1759091948046083,-2.177244138192427,-2.18109809180283,-2.24947892502721,-2.271731739735946,-2.1909077789688602,-2.170252385559187,-2.138933501690287,-2.0921410207115776,-1.9669062348872366,-2.0512154666285856,-2.0248368516944075,-2.007494402496285,-2.0186579852130704,-2.00111687405004,-1.9291730921876584,-1.901023901662352,-1.8523640249291964,-1.8113498956827085,-1.8719747898440708,-1.9163173522073647,-1.875876351638149,-1.8478576851789075,-1.829592057558903,-1.794986212980381,-1.7308640302069607,-1.7009944855099643,-1.6495904130786938,-1.6140490572794899,-1.7710659554876336,-1.7765975371305076,-1.7317793066891647,-1.7000950894612235,-1.669238920817758,-1.6297936521299365,-1.5730853794163897,-1.5445496569652453,-1.498037567454498,-1.4681025346785572,-1.6666183722729322,-1.6359170280833937,-1.5932633177811888,-1.5625536519634533,-1.5298519786456042,-1.492966800530869,-1.4435540465430126,-1.4182656042264996,-1.3815634134079149,-1.3575894662278707,-1.5605562294164796,-1.4968677291192667,-1.460601793686527,-1.433904584147578,-1.4064521220454074,-1.376998695929507,-1.3349167656377163,-1.3142383134669102,-1.2910576415176893,-1.2735586830891072,-1.4543376680744442,-1.3610853545288397,-1.3337958222976931,-1.3130633930701126,-1.2956486332936357,-1.277048180397213,-1.2424263875180563,-1.2274331441875987,-1.220945196317994,-1.210582740508468,-1.3490291123497529,-1.229529010198663,-1.2126862780814363,-1.1991332561293728,-1.1950280176765389,-1.1898120614122176,-1.1628446390336638,-1.1544579245118032,-1.1676412402258776,-1.1652366110720707,-1.245383732347869,-1.1026988964174365,-1.0970253509399346,-1.0913639510149837,-1.1028111600746109,-1.1129372100629582,-1.0938682793036962,-1.0929307911721218,-1.1287858250708698,-1.135349104045254,,,,,
2012-08-01,3.0239746757404755,3.576161382344537,3.639715470082565,2.1283269394096465,6.399374996264503,7.226441710296608,-2.0573437947335464,-2.186523937279163,-2.18960139606697,-2.2034215019511,-2.274988162662888,-2.289665638896816,-2.1986124663843185,-2.1746364316244517,-2.140475227590714,-2.086201767350121,-1.971106478153851,-2.054154870794916,-2.03092608572574,-2.0212670126485675,-2.0340904385953222,-2.012734325732102,-1.9368359519965763,-1.9074001344779552,-1.8565673963907878,-1.8120705257974397,-1.8807199297594743,-1.9193123419059281,-1.8798471112962307,-1.8568031412059605,-1.839529001604882,-1.8032667343590845,-1.738032896017715,-1.7078485796269327,-1.6554792593356622,-1.6182663323418403,-1.7878116892254359,-1.7848246726838992,-1.7363635710330736,-1.7066347460924527,-1.6762367503221762,-1.6362375719930833,-1.5795055783611747,-1.5510849261926256,-1.505182877704086,-1.4743076728509013,-1.6936918932819496,-1.6525690893078202,-1.6002149303379671,-1.5682928179268791,-1.5354782843438533,-1.498445793530938,-1.4490543264692495,-1.4239822596763565,-1.3897542894394959,-1.3649208491632019,-1.599382832374572,-1.5237199145230038,-1.4710101912470686,-1.439920359218354,-1.4117342729958475,-1.382072552510479,-1.3393658094456042,-1.3187779925692622,-1.3001902596841326,-1.281454304105943,-1.5056602688539389,-1.398956331071404,-1.3483034640865086,-1.3200820188027331,-1.301293922622119,-1.2821050186319056,-1.2457131160567316,-1.2305099369826524,-1.2309775172732103,-1.2186322944935928,-1.4130970636078481,-1.2786205137695226,-1.2316370870529807,-1.2076430336851736,-1.2015420682301445,-1.1951382859976598,-1.1648680781545602,-1.1558233878225497,-1.1785725954912685,-1.1731078875957408,-1.32210383635728,-1.162831633826644,-1.1205653546101846,-1.1016891225645502,-1.1105662401686367,-1.1187556661067586,-1.0945317683713458,-1.0923541052630628,-1.1406476879215703,-1.1427456678864978,,,,,
2012-08-02,3.013793188871646,3.552836338323527,3.628391385473692,2.0982142270031194,6.400988075343648,7.21890970761906,-2.2022355485624807,-2.2726463051645602,-2.2941645039515475,-2.27917801293468,-2.3251650496981218,-2.3194733598799346,-2.216255447876754,-2.205339969774511,-2.161696352785577,-2.0972017180381073,-2.0873996343741403,-2.11297721357933,-2.0903422303277495,-2.0669376527292367,-2.0642466761612845,-2.0325324325838197,-1.9517240504556341,-1.9247432265466722,-1.866430812233636,-1.817775282905053,-1.9763285207991872,-1.9694610140192053,-1.9232672930426995,-1.8925256676526194,-1.8659297273269528,-1.8239647224066855,-1.7556740771202122,-1.7218764685847152,-1.6606857373138224,-1.6226856920274437,-1.869119465094959,-1.838834626808921,-1.7820227383161846,-1.7445584480822376,-1.7076985941222391,-1.6635286422325612,-1.6029501821359526,-1.5670263978056522,-1.5089984097608562,-1.47953534299698,-1.7657629893110514,-1.7187547256467717,-1.659938103427688,-1.616125414667172,-1.5774325047715405,-1.5359220262775453,-1.4803321033104584,-1.4451271395361431,-1.3941536727423236,-1.3723389079531345,-1.6661804657662929,-1.607479756151379,-1.5526378154921179,-1.5027146726787146,-1.4678577709746672,-1.4323453100277899,-1.3800270770631655,-1.3475178682577205,-1.306584478649321,-1.2921578815365438,-1.570250204780062,-1.5036786938988898,-1.4570960615231268,-1.4012171383555214,-1.3742694990830149,-1.3472935641368413,-1.297072925410703,-1.268795759304309,-1.2405249153301514,-1.233622072032599,-1.4778253577775617,-1.4063103510266721,-1.3711331086356957,-1.3093992299720165,-1.2934526520071012,-1.2771148705816235,-1.2281325619530072,-1.205398607741364,-1.192339681422519,-1.193400819307157,-1.38874606639454,-1.3145441190373373,-1.2931266497792404,-1.2256021778561665,-1.2231165460394444,-1.219283622077966,-1.1708718321884324,-1.1548900588271567,-1.1597100570972887,-1.1694576409240711,,,,,
2012-08-03,3.035005869924315,3.5786571390392026,3.663782134640781,2.1211831132594745,6.413917868245002,7.237771002824992,-2.243771998426172,-2.2614578998390718,-2.3312808692977813,-2.3071420238987628,-2.386742821607322,-2.403530945895636,-2.286623146232467,-2.2559193315172794,-2.200967705417134,-2.1347706416154306,-2.1644877518092924,-2.1679217760466827,-2.155850979337801,-2.120796591892572,-2.127397117687715,-2.096812920067926,-2.0001153954019957,-1.9623033098463838,-1.895729356611179,-1.8427131456198835,-2.0762541779904526,-2.0535037355891244,-1.9939359136359907,-1.9509154297188078,-1.9209089506670016,-1.8713894657821215,-1.7882010848014371,-1.7494104788715796,-1.68425503741931,-1.640467491282666,-1.9817438329640287,-1.9254719194963807,-1.843688013091113,-1.7947507767341588,-1.7492238614075017,-1.6950764518057837,-1.622359223134789,-1.5857049572014874,-1.5286985314764459,-1.4926397774188715,-1.8832328975678743,-1.7898691047202935,-1.7035971239691663,-1.6502028067350143,-1.6022025056315228,-1.5517638719046762,-1.4879533262293174,-1.4553649656741279,-1.4109402431421767,-1.3820852473127618,-1.7825670126243809,-1.6512503893881312,-1.5724176140514945,-1.5156279531446801,-1.4735785921872917,-1.4322299977538022,-1.376475218579947,-1.349338085997537,-1.3209893282695244,-1.2993193733053214,-1.681184678351205,-1.5128076049904946,-1.4491126471904177,-1.389713935306512,-1.3592072731179807,-1.3307045413142464,-1.2825478060011741,-1.2619780038960133,-1.2528493770838611,-1.2386779070930356,-1.5801698500257826,-1.376644588598352,-1.3328116062925677,-1.2713952446866006,-1.2562039093345803,-1.2433398665866973,-1.2025630923771986,-1.1895440792120107,-1.2027429329874757,-1.1966541784806262,-1.4803140306620455,-1.2440644295213354,-1.2227773910344033,-1.15979421578894,-1.1624798817492947,-1.1674452672295244,-1.1339895651608003,-1.1294487893266691,-1.16825206324039,-1.1710956226354152,,,,,
2012-08-06,3.0354864982108514,3.5844601620328613,3.6668459903513972,2.136589538798864,6.424982469658182,7.240097570537048,-2.17669412603454,-2.1858039524661823,-2.242001830128789,-2.24054492780374,-2.3232506400360755,-2.3495772975548577,-2.253027570840277,-2.2259456271976035,-2.185064043169938,-2.1215439227285047,-2.1248708958292433,-2.1212973267436555,-2.1089032735277784,-2.086022367992511,-2.095944179726103,-2.070499711368086,-1.9849716762496257,-1.9492015251101378,-1.888651100978167,-1.8356986790420937,-2.047063517943711,-2.0193392995013304,-1.9671226020375714,-1.93092260136331,-1.9029647104472032,-1.8557783253761162,-1.7796751284017513,-1.7426996134550372,-1.6812209982095117,-1.6364777870123182,-1.9490370168099342,-1.8905500525605206,-1.8219586252720519,-1.7784291867918236,-1.7346049398900467,-1.6818208980501534,-1.6144207394685126,-1.5801523273502247,-1.5274754757723796,-1.4901722272443396,-1.8367064397994406,-1.745184366369379,-1.677069078883246,-1.6304224460730248,-1.5848123189424277,-1.5360302363867842,-1.4769921483182067,-1.4478409384778297,-1.4102383790371855,-1.3802721516317424,-1.7153311191382319,-1.5915227680770554,-1.5348146023641784,-1.487906140002762,-1.4495540217587586,-1.4108822864748949,-1.3600596772587985,-1.337702737658041,-1.3199344823597545,-1.2975758958792523,-1.589147762022353,-1.4355001334021908,-1.3966172226517837,-1.3513213689741583,-1.32600526058547,-1.3015219351749583,-1.2588795088754172,-1.2446020085303788,-1.2507634545473898,-1.2365535783836565,-1.4613309880101855,-1.2810131255927653,-1.263256595923874,-1.220761345664133,-1.2121085974394417,-1.2046333156561335,-1.170205565424836,-1.1650719850297535,-1.1990346224290176,-1.1937577858020774,-1.3341276782824896,-1.1304321963801365,-1.1350896411915765,-1.0961123610555672,-1.1063176792841647,-1.1178510375746256,-1.0917197193452823,-1.0966683935077512,-1.1623520277702057,-1.167049481040595,,,,,
2012-08-07,3.042611088449094,3.6038306953830603,3.6925153362762586,2.14829106956025,6.422667250077595,7.245191336692829,-2.2108368226613027,-2.280718156961375,-2.30398225878476,-2.254990236440311,-2.324575597084849,-2.3240523636244292,-2.216786560312785,-2.1932016261016516,-2.144790038695221,-2.0974874429136827,-2.1361391453891283,-2.1544319148402757,-2.126490275504747,-2.087116825446434,-2.093357183010066,-2.05834098969248,-1.9662190942951008,-1.9303698399227374,-1.8678333298961007,-1.8222251989023386,-2.0507706541518855,-2.0267545261918047,-1.9702025172799296,-1.9324705951715198,-1.9049056886547608,-1.8553473158888654,-1.7745920665300214,-1.7344463538490367,-1.6697811743407651,-1.6279218647510638,-1.9576758750193095,-1.8998503817186827,-1.8302037144902938,-1.7890916450713763,-1.745731893710928,-1.6924108377432212,-1.6212013244208905,-1.5810006250572965,-1.5205870364794567,-1.4837786246050946,-1.8594305924069376,-1.7751698170631531,-1.7031337235530217,-1.655430339173051,-1.6078681583936785,-1.5573418295334545,-1.4947234617586196,-1.4571111208155099,-1.4050949213356263,-1.3743990812294224,-1.7581635875992256,-1.653632909077534,-1.586592075312041,-1.5302392715997506,-1.4862135808026544,-1.4428259861082828,-1.388291644072654,-1.355125050087605,-1.3146475411032654,-1.2910771456466523,-1.655557340003153,-1.5357813504245155,-1.478802918674556,-1.4124988443565558,-1.37730485747908,-1.3441299624371335,-1.2974312677565285,-1.2701490177229744,-1.2438954462737648,-1.2285123528552915,-1.5528933915860317,-1.421894684719907,-1.3784146224107312,-1.3013645732721737,-1.2786825763679353,-1.258015836099296,-1.2190683159594966,-1.1988779554915467,-1.1893658114799857,-1.183348756259356,-1.4511162813269,-1.312075302194671,-1.2843738868734604,-1.1961288892548416,-1.1885371827477533,-1.1821725143859738,-1.1510041310494477,-1.1389882052084728,-1.1487451431219762,-1.1534520066141905,,,,,
2012-08-08,3.0373923168132837,3.6078754512108255,3.7026492143248566,2.1712797922160556,6.420652692228936,7.2458119739716755,-2.275965590107811,-2.4122289843973714,-2.39603650164005,-2.297505058891604,-2.3735852499377716,-2.3685921216251113,-2.2259955293094893,-2.1907549408376017,-2.136428232730492,-2.082293572026808,-2.1972511657726703,-2.2277736208574344,-2.1772618999550564,-2.1149208489019986,-2.1194186473873957,-2.0786617311830273,-1.9718030903550254,-1.9313513350740132,-1.8664328753526183,-1.817717195270482,-2.1069589045581942,-2.0654038593029878,-1.9996812318704642,-1.9517450064725652,-1.9200358668820514,-1.8656755064313215,-1.77934684541314,-1.7375757977353257,-1.672102809282656,-1.628920342275561,-2.0084620762307837,-1.9199636903918318,-1.850496624123115,-1.8038795936682654,-1.756506244438958,-1.6999387105539483,-1.626645163781724,-1.5856482934062273,-1.5250624532478896,-1.48775343029023,-1.9046739238357586,-1.7879445564563408,-1.7220833682741747,-1.6684382207473263,-1.6182904249351389,-1.56634565656455,-1.5018192118658247,-1.4629255208148597,-1.4108251201242918,-1.3798710702520345,-1.7979622752148985,-1.666848155346498,-1.6095300993770225,-1.543306636385074,-1.4989138529901256,-1.4561677309490615,-1.397726719631384,-1.3618941983842718,-1.321049870985726,-1.2970550140572474,-1.690162406427035,-1.5548305696946525,-1.5094868737778981,-1.426886688936639,-1.3941128609070725,-1.3639142029014033,-1.3097455450932176,-1.2777391387160733,-1.250552018215399,-1.2342488611794846,-1.5826418550499932,-1.4504906646743587,-1.4195663025471692,-1.317938761755461,-1.300930323854011,-1.2859160501877365,-1.234719965090768,-1.2072030508674967,-1.195948425884736,-1.1882170431455936,-1.476383775845627,-1.3527377842602244,-1.3380068399340361,-1.21548039400923,-1.2172311105052553,-1.219609620734009,-1.1704069209510637,-1.147993643932097,-1.154973355172087,-1.1568724574017233,,,,,
2012-08-09,3.0397682975436027,3.601394328559538,3.7060855761510783,2.178075736275236,6.426339579061937,7.246225518266023,-2.2577815776190366,-2.40685519924921,-2.381464647845311,-2.3013553507107307,-2.372350020187972,-2.351363536885996,-2.2173120407714917,-2.1963824128322345,-2.147592287694948,-2.0913784942105154,-2.2058242474811545,-2.239015192032734,-2.1822937525334187,-2.1258510588371022,-2.1277417925273934,-2.0805193786482126,-1.9764421587611505,-1.9390178446418338,-1.8717719098819519,-1.8219521610475127,-2.125397415779719,-2.0787312120057546,-2.0098784830157066,-1.9628215547830616,-1.9293356326361186,-1.8725709680817257,-1.787224054097473,-1.7440573140189226,-1.6740483099020897,-1.6302424684770034,-2.0229878079860732,-1.926380824679817,-1.8573713346110938,-1.8108592778653265,-1.7621380263880904,-1.7046998476293744,-1.6322446483958093,-1.589153273217426,-1.5247654958421244,-1.4870712050782384,-1.9052713021476009,-1.7818863889141452,-1.7202867636033727,-1.668723791674924,-1.6174487611713027,-1.564644137042035,-1.5016634365506343,-1.4622638763357736,-1.4089182541212868,-1.3776731514899196,-1.778133483355066,-1.644928251311229,-1.595523988527712,-1.5353364778719618,-1.4897673575199288,-1.4450496940006805,-1.389373575574214,-1.3561610243091855,-1.3179151606527264,-1.2936245641728927,-1.6462444779939396,-1.5150703945318509,-1.4808482925358681,-1.4097643992300928,-1.3753939572855542,-1.3411575689020299,-1.291324246428941,-1.2661710827736428,-1.246435150005341,-1.2297543392254882,-1.5130365656180809,-1.3918327448021914,-1.374594660233195,-1.2912014033631685,-1.271720115740036,-1.249711146684416,-1.2046908664126943,-1.1891037263740694,-1.19101388810941,-1.1827553731703055,-1.3808840891424439,-1.2747316304001077,-1.2754883499477048,-1.1789498796611975,-1.1768376715748068,-1.1683841821884422,-1.1274258536076687,-1.1226901012779864,-1.1493336174407907,-1.150490845936663,,,,,
2012-08-10,3.0416659809801763,3.6027495067328887,3.6994459317433517,2.191530619705389,6.427804742877371,7.248411607213905,-2.3952682319909266,-2.5383057830929148,-2.50065635350188,-2.371745599414639,-2.430779024721951,-2.3927585475268676,-2.2560766456065067,-2.2340087774145765,-2.160875994836719,-2.098980193429468,-2.2844058511683465,-2.299991099358001,-2.237544577639705,-2.162708101346982,-2.1584919005395706,-2.1049455138963413,-2.0001836924093848,-1.9606869369676758,-1.8808938479168207,-1.8279808519361846,-2.167885644183335,-2.112397834535799,-2.041046668705761,-1.9883541345565316,-1.9523634917818424,-1.8932372058659006,-1.8062323471062853,-1.7591640437038871,-1.6804493693767675,-1.6356375798205298,-2.0486994943023786,-1.9585434349450728,-1.886849465464483,-1.8386009612278276,-1.7880541250749145,-1.7283848944345264,-1.6521100972804872,-1.6025646207265185,-1.5290865586576314,-1.4923113933227579,-1.9290648679620996,-1.8287878101486936,-1.7620780344440021,-1.707211875836595,-1.652655129681112,-1.595463070106191,-1.5258782010853509,-1.4769474053302685,-1.4114739510136023,-1.3830578010186918,-1.8105511139083048,-1.7171300406586585,-1.6590994035543118,-1.5900589504169202,-1.5384944824653786,-1.48583012219866,-1.4203613335809118,-1.3741623614277028,-1.318857523673056,-1.2993739352183755,-1.6942207329226182,-1.6195805573893005,-1.5730276647926509,-1.4842678836530392,-1.440642151796788,-1.3940427487104716,-1.3309160622606302,-1.2890482215749646,-1.2458214098774631,-1.2360539906581876,-1.5807573655240699,-1.5333526602648953,-1.500558555715786,-1.3877566971622952,-1.3557443519316452,-1.3164602396180778,-1.2543709568134789,-1.2181463383721665,-1.1888374577147984,-1.1897799871698782,-1.470570399554976,-1.4564234568729704,-1.439364993716374,-1.2989688552491638,-1.281418463803061,-1.250537135762544,-1.1884699356644748,-1.1590422924673276,-1.1455384119591707,-1.1584198716382201,,,,,
2012-08-13,3.036437461252595,3.6032888854797336,3.695738377824868,2.174683537341493,6.441163423013354,7.247158929095093,-2.414562607983436,-2.5128037564581787,-2.4496899432766996,-2.3855939324511923,-2.4183402956112925,-2.371667197968341,-2.243527725245937,-2.2224870368482623,-2.1616559659916215,-2.0972219158401404,-2.2786576210758187,-2.2897423550411213,-2.217911598549245,-2.1694849992235903,-2.1523661822797173,-2.092368476745449,-1.9934550208478112,-1.9549894387526707,-1.8796359768687008,-1.8248834575377517,-2.150943684172404,-2.105056299683642,-2.03219051972185,-1.9869535102714997,-1.9456034440858103,-1.882704656192716,-1.8003641035040723,-1.7549123101738617,-1.678272890177544,-1.6312891826904454,-2.0305410376594466,-1.947154578712254,-1.8776031520712708,-1.8284493547969918,-1.7769951910264397,-1.7166040186744438,-1.6444026930597164,-1.5974667057537664,-1.526541992194435,-1.4866928201885468,-1.916695707259055,-1.8090203110001688,-1.7454834604549632,-1.688013456009088,-1.635048730496693,-1.5804301630209379,-1.514621172774506,-1.4695688221878593,-1.4088898424218093,-1.376095735400016,-1.8087585968742284,-1.6860813074961343,-1.6303499009496296,-1.5616753270697086,-1.5127982780298974,-1.4661533038628303,-1.4043383055968812,-1.3634749080975115,-1.3164611831137514,-1.2909567537453202,-1.7061681816580805,-1.5751915952363136,-1.5285141594516314,-1.4466554664883573,-1.4057012868088516,-1.3686482942346518,-1.3091782220135209,-1.274230582297835,-1.2437908216266136,-1.2260352036164346,-1.608436286697911,-1.4740936425167872,-1.437375397172484,-1.3409314893757982,-1.310630530861739,-1.2844470588053662,-1.2261205841103804,-1.1984831030543956,-1.1873274946416694,-1.1779758392116337,-1.5151364263238252,-1.3811123609882678,-1.3550308050794613,-1.2429854738961625,-1.2253412158358414,-1.211096701312889,-1.1529947416041435,-1.1338666256641998,-1.1446962251979045,-1.1446028765787994,,,,,
2012-08-14,3.034053543868271,3.6062584254255996,3.6984584288942597,2.158703175163562,6.44384186665948,7.24703072579297,-2.3068134846182886,-2.342971066804511,-2.3022605154608864,-2.284903907523306,-2.332072786062606,-2.3034269955526656,-2.2065133707324174,-2.186189385110573,-2.1204053619725216,-2.0570364458142216,-2.208875547709751,-2.1940629641127836,-2.136072434160658,-2.1052163058113336,-2.0968371029958517,-2.048872033431675,-1.962400971074748,-1.9247628163972172,-1.8511799322258746,-1.7981022976105787,-2.099105125623112,-2.0473954172972157,-1.9836763435769043,-1.9434677125107729,-1.9066626433534444,-1.851339473049181,-1.7726004526194075,-1.7281474461596695,-1.656184608505581,-1.611439867845371,-1.9819227359012745,-1.9047159683121726,-1.8428423372735185,-1.7960967907747996,-1.7470494179166367,-1.6908901896437625,-1.6185100555402816,-1.5728534460696544,-1.5076704264067244,-1.4705735347506246,-1.8608654946321317,-1.766993940437399,-1.711857899662537,-1.6605423285374727,-1.6095357395715053,-1.5565317722619763,-1.4897451626944898,-1.4463498097561807,-1.3913877228037164,-1.3618210737744068,-1.7385911326123482,-1.6346877466867218,-1.5893763065401116,-1.5348958869643101,-1.4887506045448036,-1.4415572843566677,-1.3799164263812684,-1.341167158527403,-1.2990900384394461,-1.2772589379016548,-1.6169977321025244,-1.5079319026616782,-1.4743173877607767,-1.417694024569577,-1.3810705825119054,-1.341572741121447,-1.2848133471396739,-1.2525020605121175,-1.2256214157855079,-1.2119591746741214,-1.4973797411230125,-1.3866625631170943,-1.3658002035379966,-1.3077876339918086,-1.2839353121006907,-1.2535432999347995,-1.2015157033536883,-1.1770910247307376,-1.1675899831630967,-1.1627243209588443,-1.3805771107318718,-1.2706996290262962,-1.263095972144299,-1.2042563180670136,-1.1954684444921881,-1.175285533691544,-1.1279164594868512,-1.1126237064782003,-1.1226946634518982,-1.1274455313046985,,,,,
