dates,stock GE_log_value,stock JPM_log_value,stock A_log_value,stock AA_log_value,stock AAPL_log_value,S&P index,option_spx_logimplvol_mtau_1,option_spx_logimplvol_mtau_2,option_spx_logimplvol_mtau_3,option_spx_logimplvol_mtau_4,option_spx_logimplvol_mtau_5,option_spx_logimplvol_mtau_6,option_spx_logimplvol_mtau_7,option_spx_logimplvol_mtau_8,option_spx_logimplvol_mtau_9,option_spx_logimplvol_mtau_10,option_spx_logimplvol_mtau_11,option_spx_logimplvol_mtau_12,option_spx_logimplvol_mtau_13,option_spx_logimplvol_mtau_14,option_spx_logimplvol_mtau_15,option_spx_logimplvol_mtau_16,option_spx_logimplvol_mtau_17,option_spx_logimplvol_mtau_18,option_spx_logimplvol_mtau_19,option_spx_logimplvol_mtau_20,option_spx_logimplvol_mtau_21,option_spx_logimplvol_mtau_22,option_spx_logimplvol_mtau_23,option_spx_logimplvol_mtau_24,option_spx_logimplvol_mtau_25,option_spx_logimplvol_mtau_26,option_spx_logimplvol_mtau_27,option_spx_logimplvol_mtau_28,option_spx_logimplvol_mtau_29,option_spx_logimplvol_mtau_30,option_spx_logimplvol_mtau_31,option_spx_logimplvol_mtau_32,option_spx_logimplvol_mtau_33,option_spx_logimplvol_mtau_34,option_spx_logimplvol_mtau_35,option_spx_logimplvol_mtau_36,option_spx_logimplvol_mtau_37,option_spx_logimplvol_mtau_38,option_spx_logimplvol_mtau_39,option_spx_logimplvol_mtau_40,option_spx_logimplvol_mtau_41,option_spx_logimplvol_mtau_42,option_spx_logimplvol_mtau_43,option_spx_logimplvol_mtau_44,option_spx_logimplvol_mtau_45,option_spx_logimplvol_mtau_46,option_spx_logimplvol_mtau_47,option_spx_logimplvol_mtau_48,option_spx_logimplvol_mtau_49,option_spx_logimplvol_mtau_50,option_spx_logimplvol_mtau_51,option_spx_logimplvol_mtau_52,option_spx_logimplvol_mtau_53,option_spx_logimplvol_mtau_54,option_spx_logimplvol_mtau_55,option_spx_logimplvol_mtau_56,option_spx_logimplvol_mtau_57,option_spx_logimplvol_mtau_58,option_spx_logimplvol_mtau_59,option_spx_logimplvol_mtau_60,option_spx_logimplvol_mtau_61,option_spx_logimplvol_mtau_62,option_spx_logimplvol_mtau_63,option_spx_logimplvol_mtau_64,option_spx_logimplvol_mtau_65,option_spx_logimplvol_mtau_66,option_spx_logimplvol_mtau_67,option_spx_logimplvol_mtau_68,option_spx_logimplvol_mtau_69,option_spx_logimplvol_mtau_70,option_spx_logimplvol_mtau_71,option_spx_logimplvol_mtau_72,option_spx_logimplvol_mtau_73,option_spx_logimplvol_mtau_74,option_spx_logimplvol_mtau_75,option_spx_logimplvol_mtau_76,option_spx_logimplvol_mtau_77,option_spx_logimplvol_mtau_78,option_spx_logimplvol_mtau_79,option_spx_logimplvol_mtau_80,option_spx_logimplvol_mtau_81,option_spx_logimplvol_mtau_82,option_spx_logimplvol_mtau_83,option_spx_logimplvol_mtau_84,option_spx_logimplvol_mtau_85,option_spx_logimplvol_mtau_86,option_spx_logimplvol_mtau_87,option_spx_logimplvol_mtau_88,option_spx_logimplvol_mtau_89,option_spx_logimplvol_mtau_90,ge_bond_nel_sieg_theta_1,ge_bond_nel_sieg_theta_2,ge_bond_nel_sieg_theta_3,ge_bond_nel_sieg_theta_4,jpm_bond_nel_sieg_theta_1,jpm_bond_nel_sieg_theta_2,jpm_bond_nel_sieg_theta_3,jpm_bond_nel_sieg_theta_4
2012-06-27,2.994601634622617,3.589291136112529,3.641504787654763,2.1365659271630486,6.344658690081807,7.194324232146445,-2.1774455278974907,-2.238986006084628,-2.2488563379896416,-2.298465745475371,-2.318364818325505,-2.2945833264528743,-2.1611195442162265,-2.110127186572913,-2.0525731752922205,-2.006843525631782,-2.003374149581145,-2.021678744972152,-2.0143725281369886,-2.0235412935989068,-2.012351216814817,-1.9871190825577836,-1.8951534060565127,-1.856433255248296,-1.7900303889746338,-1.7489512045027755,-1.8588102874860084,-1.847961951239049,-1.8292186145434173,-1.8160964173713472,-1.790487662733637,-1.7656809429057094,-1.6962036615177,-1.6641740891167254,-1.598482026475741,-1.563013046439366,-1.735759551196972,-1.70407014858211,-1.677050668249732,-1.6511372902995405,-1.619242343792847,-1.595807453838711,-1.5397002936342934,-1.511508982068849,-1.4517999339103256,-1.4227300703553314,-1.6291082562957744,-1.5819026844890864,-1.548528164224524,-1.5154787856933534,-1.4819959602085064,-1.4605296887379255,-1.412653726960727,-1.3866201130422615,-1.336397024942944,-1.3144957666679065,-1.5353873025653957,-1.4762882729548252,-1.4378093338156153,-1.4013124657937743,-1.3693033639687835,-1.3502483946615689,-1.3073684343717915,-1.2823954879353392,-1.2443426975268617,-1.230426279749181,-1.452135338701842,-1.3837242561073957,-1.3409969797792134,-1.3036337133406075,-1.275291730086111,-1.2590187574301603,-1.218918175088917,-1.1942292870318532,-1.1706451265809217,-1.1656183481985318,-1.3775431842019863,-1.301728748857634,-1.2553616899952456,-1.219044975671375,-1.196070619151092,-1.1829188046168395,-1.1439685733578029,-1.1189749673804157,-1.1120002203154646,-1.1168926160470003,-1.3102424751731885,-1.2284796165295233,-1.1789179838548218,-1.145136686356446,-1.1289401736055489,-1.119239991903391,-1.080167068674437,-1.0543946275730725,-1.0661513431581948,-1.0821557956911203,-0.01731866253651065,-0.017579377253881184,0.22134406788724897,0.2333440099873894,0.05209803435642754,0.04454597712424513,0.08129475598565862,0.27267678071462464
2012-06-28,2.9980745283323498,3.5645173235971264,3.6249407530483326,2.1342137775268157,6.335126943891364,7.192212156078223,-2.145159442308311,-2.2501518344357767,-2.2723584577981875,-2.3097914759738223,-2.303619612799803,-2.2750364561829195,-2.163994570884068,-2.123669726449804,-2.069200259266969,-2.0215889714356043,-1.98543671288892,-2.030861684396835,-2.027471042980335,-2.030779927966428,-2.009312586663802,-1.9820677153413049,-1.8986446940602164,-1.8635287852634872,-1.7983905851332893,-1.756493773230847,-1.84319538065002,-1.852904820861844,-1.834947045072255,-1.8196739106207385,-1.791469968534946,-1.766141453210868,-1.6991425827234263,-1.667453573975395,-1.6027594388057915,-1.567037750303445,-1.7146887636545762,-1.703422974957437,-1.6770188031440223,-1.6512064545814809,-1.620504233882447,-1.5974326817301272,-1.54144453695855,-1.5123100035735753,-1.4540944219367242,-1.4250995261782,-1.597274232672696,-1.5747613247079109,-1.543680658464962,-1.5120735163442771,-1.4813400286146023,-1.4607761035769191,-1.412779139403143,-1.38571870976681,-1.3379610329655254,-1.3163370483907886,-1.4890169956051236,-1.4619918040330355,-1.4287378733950096,-1.3944042610634129,-1.3652506700758305,-1.3474073098976689,-1.3055536304673412,-1.2802848805759226,-1.246028118005409,-1.2325245705130383,-1.3884571538715071,-1.3617544576204577,-1.3280880536994624,-1.2931561928469095,-1.2667337589437635,-1.251808966041003,-1.2148927621849634,-1.191245099005225,-1.17309911559193,-1.1685911397821749,-1.2944653987790755,-1.2716555266885083,-1.238873928144279,-1.2049057235276817,-1.1821004117683014,-1.170288923708758,-1.1374865598518926,-1.115358373193471,-1.115764326443105,-1.1212802145211878,-1.206149714383936,-1.1899292167291498,-1.1590258131313818,-1.127223349491106,-1.1087610404243808,-1.1002612147598154,-1.070991537573856,-1.0503270706223409,-1.071718561113289,-1.088476478399994,-0.01726293919208896,-0.01761785743901096,0.22135762498766343,0.23339275594294884,0.05181584228067824,0.044705859326629835,0.08121822370552953,0.27267278132322187
2012-06-29,3.029268591873423,3.560329917127856,3.6671015271973673,2.162034839983689,6.361058924600316,7.216826954112388,-2.349235914061332,-2.458128555815624,-2.415835041591352,-2.4730598289222163,-2.515522060425325,-2.487145615850241,-2.295936005552284,-2.2187127751155598,-2.162481239269398,-2.0996926234366398,-2.188881463427924,-2.2120261472931837,-2.170250109867751,-2.171841811467994,-2.1595818329859657,-2.126571948116479,-2.000469779675213,-1.9443833049397408,-1.8666479569913397,-1.815090708110341,-2.043918522509413,-2.014579878881838,-1.971164511616724,-1.9448680899583937,-1.9095493318243544,-1.876264701421573,-1.7831171186197825,-1.7384303128970453,-1.6577172231456074,-1.6148634385644007,-1.9113770171463085,-1.8496738768131509,-1.8034523117545915,-1.7635094043408526,-1.7195762163163584,-1.6879711569694684,-1.613486774374107,-1.57546604527407,-1.501317340074828,-1.4662983826045384,-1.7890952668337805,-1.7080728378732062,-1.6583496489009333,-1.613065986820398,-1.56849707406482,-1.5397031718155685,-1.4761866279282214,-1.442143941193274,-1.3805912879943278,-1.3532305836702647,-1.6754483877363435,-1.5839888788268712,-1.5303216453271418,-1.4849805579358537,-1.4447913476637435,-1.4195923099501075,-1.3623437022526246,-1.3305801884265125,-1.2860733515641247,-1.2665729335741225,-1.569182276926554,-1.473554049365436,-1.4156482186093418,-1.3738312266728818,-1.34149852764745,-1.3205149590215175,-1.2663821772620962,-1.2357330404008964,-1.211977122860186,-1.2008014420080018,-1.4693074144819935,-1.374055092699242,-1.3117082509391786,-1.2759654962395914,-1.2540982884425376,-1.2378732456522994,-1.1845756159667735,-1.154187241366248,-1.1545691442563204,-1.1524062848219632,-1.3750283179870182,-1.2835151483044245,-1.2165852324837554,-1.188805646781269,-1.1794961717793486,-1.168540583925666,-1.1143166245328815,-1.0835265367112312,-1.1113666910022115,-1.1191285779925986,-0.01706193789621994,-0.017730992172864158,0.22142371800300817,0.23356530487702232,0.051805513414981075,0.04471182143339972,0.0812153843390911,0.2726721832037028
2012-07-02,3.012328786361256,3.5756043673705045,3.658654755212415,2.1482210570746614,6.375864331053714,7.219283264211733,-2.3975786915619954,-2.469074919595846,-2.4086336992009607,-2.497311971809028,-2.528493931154613,-2.4859549578109927,-2.2879014868859726,-2.2362592252580917,-2.167877269023714,-2.0884192220634064,-2.2181542542767696,-2.227254426250444,-2.1798289650021228,-2.188615283643829,-2.170350925650308,-2.13053355951127,-1.9944137468489556,-1.9499003207060035,-1.8713279390264004,-1.8111400374103768,-2.0593222352494043,-2.030999017994642,-1.988907365215603,-1.958524385489764,-1.920150828123278,-1.883222452838404,-1.7794277474747564,-1.7396974377361176,-1.6628128136526257,-1.6149801348534625,-1.9164404399603256,-1.8655948693889728,-1.8245507350262296,-1.7761436134809403,-1.7309223424453526,-1.6970575305482092,-1.6124274690832727,-1.5764226211349972,-1.5074339659031404,-1.4689646451562628,-1.7863072314661703,-1.7224766890063186,-1.679878938417138,-1.6258632840032496,-1.5811133311871166,-1.5504997714825297,-1.4779784926456632,-1.4451635782314678,-1.3881476058045277,-1.3576105215671173,-1.6666184913776945,-1.5962171245702643,-1.5503946998143754,-1.4986907238655054,-1.459038539895214,-1.4318802341415204,-1.367195082481894,-1.3372899012990644,-1.295417431997492,-1.2721516514417397,-1.555658829085237,-1.48315942495286,-1.4329956137986986,-1.3889701997259905,-1.3576592842542037,-1.334179268229285,-1.2745020921225902,-1.247369310416579,-1.223438102801666,-1.2072336656613425,-1.4521153238571467,-1.380722228135292,-1.325450487339564,-1.2929129852050656,-1.2724170589058097,-1.2528602251425245,-1.196181241350287,-1.171772756141901,-1.1684863337516984,-1.1594433187663156,-1.3549596953963272,-1.2870152641510797,-1.2261004983904455,-1.2078571479672555,-1.2002003256346705,-1.1848365840659365,-1.1296383439237216,-1.1079675720594568,-1.128110555264342,-1.1265790201480526,-0.017126140502900334,-0.01461443213660213,0.2252199468126325,0.24360911853523293,0.051670539595902,0.044722541215252806,0.0811569282974967,0.2726718438893992
2012-07-03,3.009398464317806,3.572820244315644,3.674717140301432,2.17902666180113,6.387104883146811,7.225496028717113,-2.382448368255166,-2.493506699331369,-2.405997125323905,-2.474947903962244,-2.5180896309438303,-2.4940725351666035,-2.3096631236830465,-2.2485199143511654,-2.183905237025765,-2.116794725480265,-2.220682121852193,-2.248500516528708,-2.191342561882656,-2.193730206955487,-2.1808526579074337,-2.146840461608288,-2.0138568954256195,-1.966040008978046,-1.8864112358751115,-1.829921756553724,-2.078109193283595,-2.051644672565579,-2.0080351126745204,-1.97561132232988,-1.938671742110696,-1.9022078683142605,-1.7969095279138485,-1.756244690851393,-1.6760331152191144,-1.627981730749154,-1.9503866489269983,-1.887053321424815,-1.847489728964712,-1.7975959997293496,-1.7517923376594275,-1.716294331910927,-1.6280723754783717,-1.5915919861623364,-1.5182251557558752,-1.4779060154941364,-1.834506427107739,-1.745600126991782,-1.704259238766785,-1.6473435527668412,-1.6012286462599798,-1.5686351594283896,-1.4918142198153794,-1.457844549234116,-1.3960543471644602,-1.363381062799862,-1.7282983400591097,-1.6215554931262302,-1.5746676938606556,-1.5174580553194037,-1.4764269554889964,-1.448025460207984,-1.3791990684739193,-1.346686585607526,-1.300009694441892,-1.275238944707131,-1.6301448311232891,-1.511085471264039,-1.4561154010136128,-1.4031552464391353,-1.3709154788875946,-1.3476711089357751,-1.2846206248094958,-1.2528443844034955,-1.2242699101641683,-1.2079001322382303,-1.5388076702342162,-1.4114979758934791,-1.346694696242355,-1.30116138589624,-1.280442083631294,-1.263150777578974,-1.20433809937109,-1.172769735544204,-1.16506892521808,-1.1578077661700348,-1.4533176877621288,-1.3208300174662124,-1.244963319123395,-1.209137497392357,-1.2020665254647749,-1.1914353900208692,-1.1357387708383275,-1.10396739267634,-1.1198893579764426,-1.1226558925155044,-0.018225248606064687,-0.013910147181908715,0.22494637336611395,0.24364388313601623,0.05163529095025147,0.044742693912899284,0.08114731808179577,0.2726706873777291
2012-07-05,3.0044888228264583,3.5301152315793667,3.670409937830275,2.1812758475611043,6.404519115597883,7.220798033499101,-2.247641878723505,-2.3904329305565377,-2.3771368918052147,-2.4585224564622403,-2.4336547874159304,-2.390946249878128,-2.238336666851753,-2.188844551770718,-2.1527564840666127,-2.073087218338764,-2.111616626852732,-2.1605206951343656,-2.138910735982157,-2.1443353536054035,-2.112632712605208,-2.076658707330989,-1.962925700735777,-1.9226071777565177,-1.8603980803242244,-1.801173775343382,-1.9758331091218972,-1.970061190234967,-1.9433779427201887,-1.9136648879629996,-1.879468037641804,-1.847534712663728,-1.7559139726345518,-1.7204497341227467,-1.652316464522062,-1.607342940623243,-1.8422597189824583,-1.807037201174785,-1.7771185851825395,-1.733077203231549,-1.6984223725586558,-1.6693267693643905,-1.591878815250941,-1.5590901511365691,-1.495448125211216,-1.4621384263489947,-1.712125876861456,-1.664214590592311,-1.6321983349426554,-1.585970678328171,-1.5520128648096956,-1.5251242147275088,-1.4574571584125378,-1.4260736544935309,-1.3734237843647434,-1.350667663575589,-1.5861413014704728,-1.536898399323289,-1.5035338790125388,-1.4628885756143906,-1.430376010516731,-1.405331080193167,-1.3447552525265651,-1.3139561390923016,-1.2769863957331968,-1.2644287286095302,-1.4646629101513509,-1.4218677397691375,-1.3876717507156242,-1.357932055191826,-1.3274018874167826,-1.3039800345314818,-1.2487241041826895,-1.2179352534234813,-1.200438416205596,-1.1981888368056983,-1.3478149203449403,-1.3168165389752913,-1.282158201552899,-1.2671754050655792,-1.2390467781835235,-1.217111020852244,-1.165942346516067,-1.1347349144704135,-1.1400731087735236,-1.1485817594467742,-1.235572369122032,-1.2200366879624331,-1.1851869395455197,-1.1878760963157644,-1.162499317541688,-1.1419656493473476,-1.0939880234209212,-1.0620230716126116,-1.0933955058213525,-1.113406012938673,-0.01934549703968147,-0.01822426838363463,0.2130056110517452,0.2404056496069684,0.05158344061496693,0.04477252691498765,0.08113340360804999,0.27266965127067705
2012-07-06,2.9881233993504743,3.5160576316202645,3.63420149082316,2.159741908464105,6.398418546267565,7.211320543061456,-2.260769314887766,-2.4081976745051468,-2.450970025019341,-2.5309722725364803,-2.441913833934897,-2.387015062766505,-2.244117242126391,-2.1935300157348223,-2.119958910499137,-2.055857231877513,-2.1302949975787624,-2.1641656328668875,-2.162588971603572,-2.1611076801312183,-2.106435382919042,-2.0659993556611767,-1.9567543910376493,-1.9161145825124493,-1.839718860327714,-1.7863294203739897,-1.99461400860443,-1.970400879928136,-1.9475649297379232,-1.911647261549388,-1.870997441940479,-1.8373260299109129,-1.746976734186926,-1.7117714435884053,-1.640121767379706,-1.595258172956531,-1.8575018922325937,-1.810067757083225,-1.7779042442991997,-1.728788933787999,-1.6934092976533683,-1.6630668176337549,-1.5848799684524622,-1.5529331683827248,-1.4902355124377975,-1.4531646973655266,-1.721544690428643,-1.6735926267818346,-1.6391760545381953,-1.5887278675673548,-1.5538356848233978,-1.5249411221761329,-1.4552877626277052,-1.4253694150414626,-1.3745572568924207,-1.345179137290303,-1.588413322013917,-1.555007733731002,-1.5229624357807,-1.478872378637423,-1.441377057312896,-1.4127450238449664,-1.3494512883301013,-1.3207853169848909,-1.2842709010063853,-1.2628459244878512,-1.45911875043578,-1.4503407845082723,-1.4239259992803337,-1.3918006189834278,-1.3494209277084546,-1.320217486703896,-1.2618829972111854,-1.233936513662183,-1.21394913105497,-1.2009980763983108,-1.3342161597800168,-1.3568139275140212,-1.3384727251198978,-1.3228190836850366,-1.2736747649912077,-1.243256291999316,-1.18893052842314,-1.1613108588900516,-1.1600821800953294,-1.1563562419006082,-1.213955955423,-1.2724082576699975,-1.2640701641478491,-1.2688216882392005,-1.2112155450159217,-1.1790438415466948,-1.1280564376958182,-1.100455596824299,-1.1203436828394575,-1.1268319277557528,-0.0186451506565657,-0.01860609114205033,0.21323307106512662,0.24080916085990103,0.05065733060958643,0.04508883512492181,0.08081460356862534,0.2727323075308609
2012-07-09,2.990121562913397,3.5178241935938748,3.6249407530483326,2.163173589208111,6.4109739047676735,7.209680435421924,-2.212023942987541,-2.3124428965079686,-2.3792395257502665,-2.481748388035104,-2.395802322322861,-2.3419819773905868,-2.21641502383683,-2.1781797527678983,-2.119700378122969,-2.0569134005284235,-2.075952342030079,-2.105005588286279,-2.121461128776082,-2.127632324513274,-2.0762925265144863,-2.0382237852068057,-1.9415033272900264,-1.9069233355472976,-1.837756857695684,-1.7869544529468662,-1.942411062622559,-1.9302545659037524,-1.919175545588487,-1.885344724532038,-1.8491018575962708,-1.8182238500063208,-1.7376045171187144,-1.7053298629300848,-1.6371402628029597,-1.5957811641636384,-1.812522903032786,-1.7789349994375578,-1.7531032804254687,-1.7061132562213654,-1.6763677181962824,-1.6487056514953928,-1.578137827050879,-1.5475212111694363,-1.4865476104520652,-1.4537600672843989,-1.686920816835057,-1.645247691545881,-1.6125464543970442,-1.567819948970987,-1.539840008449924,-1.5131534066026466,-1.4492723032610728,-1.4199603271273895,-1.3703281238179472,-1.3459627050484502,-1.5659078726360114,-1.5253173360153176,-1.4909479121725462,-1.458589869104586,-1.4293348490470654,-1.4021749527944456,-1.342899873954185,-1.314684564979525,-1.279594278484834,-1.2639094146357177,-1.4495712204050752,-1.4164254338831137,-1.3839965664333924,-1.3713488881881637,-1.338607986708816,-1.3099301255394566,-1.2538697925819338,-1.2266241090104266,-1.2088792294857895,-1.202424878230209,-1.337860783182084,-1.3165911057883424,-1.288705998129403,-1.3015836317086793,-1.2635735162799977,-1.2325521377620776,-1.1787165303907858,-1.1523627556047775,-1.154648687387164,-1.1582304302225164,-1.230642477482749,-1.2243261107992138,-1.2029218918075153,-1.246280843937046,-1.2014310831525543,-1.1673607733134588,-1.1150072619716338,-1.0895001444418069,-1.114559319408442,-1.1292448694976247,-0.018686607502576388,-0.01852912849932118,0.21325600076113482,0.24080856424404196,0.05194169221526701,0.04428917336050721,0.08111968293296792,0.27321227335183046
2012-07-10,2.9689415865439357,3.526328171151617,3.621478172518425,2.1212070909123035,6.40167836223835,7.20152130658916,-2.1399558220367285,-2.280668832711536,-2.4001435944124614,-2.474381735810506,-2.361274260829957,-2.310526493138756,-2.2044603126444997,-2.170756334435335,-2.114005654561163,-2.050794837020742,-2.0189436819391497,-2.0728087830146724,-2.1097225428984148,-2.1054898597984137,-2.047864522936679,-2.013058534584828,-1.9284005931559465,-1.8970311976790424,-1.8323959050952652,-1.7821692373800615,-1.897715512491151,-1.9014938113033053,-1.8965879761115727,-1.8615279047143611,-1.826745925309819,-1.798813137421552,-1.7261872637823497,-1.696349235330996,-1.6334795500831691,-1.5926909246198084,-1.7778261691944088,-1.7558730980917785,-1.7308737974214947,-1.6865246277148531,-1.66031598907503,-1.6349808483876531,-1.5699607270228786,-1.5412823333217844,-1.4854021981548795,-1.452659654579347,-1.6603155903039528,-1.629310042153906,-1.5974063690873366,-1.5560541936293972,-1.530453069605079,-1.5052480402488964,-1.445383531666679,-1.4176719492839,-1.372326620052834,-1.3471442352852785,-1.5458424717587866,-1.517448052861524,-1.4874253903584165,-1.4573616065979489,-1.4270645073884105,-1.4003382318297686,-1.3441218047362309,-1.3172730769415328,-1.285311064425488,-1.2676909630916409,-1.434791991520615,-1.4172726552628312,-1.3954239569391784,-1.383056566283052,-1.3439880746383357,-1.3144943039138317,-1.2609236199472198,-1.234884191865899,-1.2188983939902838,-1.209170415270533,-1.3273578718355548,-1.32661119445822,-1.3177245101006645,-1.3285927692096928,-1.2772221639112251,-1.243920562733025,-1.1922869660580069,-1.1670352390200658,-1.169605084428866,-1.1683693012509917,-1.2236027357638652,-1.2438459109297766,-1.2517590669792764,-1.291105482085119,-1.224059435284986,-1.1860056205224525,-1.135781331251906,-1.1113181813560793,-1.135173301796046,-1.143295029268705,-0.015459510321469517,-0.012307046522515418,0.21982830777518517,0.24379405619982902,0.05421370585513131,0.05063568864669557,0.08408882545348678,0.27007226687114577
2012-07-11,2.9719927066712497,3.536206015961047,3.613444447993846,2.115242954143219,6.395445220654797,7.2015063974603,-2.181698058930857,-2.2911205739266145,-2.4209062911967707,-2.472700992091842,-2.3600786859494933,-2.3135982821904566,-2.2105987010314627,-2.1833568944055983,-2.1248266935769684,-2.075198265315469,-2.0541875723613017,-2.0918324886079898,-2.1316974243961497,-2.117372421212464,-2.058718645661416,-2.0239160050324645,-1.936914039061169,-1.9034977061044045,-1.8400146080625115,-1.7961769215858945,-1.9259437620126647,-1.9216489422824845,-1.9160833222375135,-1.8764832244261236,-1.840726078449292,-1.811373556447997,-1.7347970333565377,-1.699533111751338,-1.6386259548753213,-1.601083105628274,-1.7989450658119126,-1.7727381511149738,-1.745941012337532,-1.6999239170116218,-1.673085676874383,-1.646194080179539,-1.5774610963121256,-1.5425737352553084,-1.4883331168071294,-1.4577075532671102,-1.6744961757645855,-1.6400717161435636,-1.6067863500568913,-1.565149867530123,-1.53938866584732,-1.5132409610619328,-1.4509983641974842,-1.4178674765869228,-1.3730988707998566,-1.3501322083790106,-1.5534083411919424,-1.520227567749156,-1.490175175080548,-1.460132762114288,-1.4302985796426189,-1.4037728309754645,-1.3472716609520328,-1.3168848430034985,-1.2838711825439455,-1.269442943343047,-1.4361444283678475,-1.410770685404027,-1.3907554464880465,-1.3777560467682746,-1.3400104521382736,-1.3122942047980577,-1.2611231349439946,-1.234273016874399,-1.2151160559010308,-1.2102738789898575,-1.3229281261573802,-1.3099062148524374,-1.304924106449972,-1.3135217141935993,-1.2646837982368435,-1.23513548174442,-1.1890923232817503,-1.1664762123123915,-1.1632841502467588,-1.1692862728276552,-1.2138229226701238,-1.216272756302078,-1.2301426344146458,-1.2644704772057738,-1.2016609808533418,-1.169734983668436,-1.128759515219944,-1.111036448119184,-1.1260514047210046,-1.1444252940882838,-0.016012004779053807,-0.012008526499997195,0.21966611707569453,0.24387991809055945,0.05265747284556827,0.051303694853861145,0.08359508119375253,0.27012179387010715
2012-07-12,2.959726786018707,3.5201767384779727,3.5952635881489305,2.1092308998655875,6.38625286055203,7.196506779391938,-2.162902544387297,-2.262080337562518,-2.419066351973784,-2.4433452877802315,-2.332465191265905,-2.293853907786331,-2.203304401342249,-2.179160395872252,-2.122218986232646,-2.074116265002287,-2.032782817876336,-2.0729680490294147,-2.1219080886685133,-2.0982039130754444,-2.0422230457191373,-2.0111594835792634,-1.930835868723592,-1.8992186490348344,-1.8379063166736112,-1.7951911200995203,-1.9079081288571904,-1.910043948055205,-1.9055125327342828,-1.8640898584921732,-1.831035369396281,-1.803393589211551,-1.7302884235359666,-1.695985714974061,-1.6372789115319024,-1.600623471381568,-1.7882616418187094,-1.7665606702639902,-1.7382070220294434,-1.6930814565183931,-1.6682384068281009,-1.6419953631527824,-1.5747625881698604,-1.5402154674351607,-1.4879262562912678,-1.4580380348824096,-1.6737039659462465,-1.6380963665859511,-1.6041030670763252,-1.5634123069670405,-1.5383543375535462,-1.5123254377887505,-1.450311695568349,-1.417020622022097,-1.3737888389372594,-1.351465014733964,-1.5640259056711832,-1.521594744484963,-1.494103717622652,-1.463423582805241,-1.4324923599526105,-1.4058875933422794,-1.3487877100606085,-1.3178160729715271,-1.285815331784137,-1.2719810184246554,-1.4589823671160755,-1.4148544570805388,-1.4025254504926714,-1.386219407192903,-1.3450907574869932,-1.317324867000371,-1.2650353243782158,-1.23722904648371,-1.2184848842234683,-1.2142331376716895,-1.3583138057645427,-1.3162369052797869,-1.3255917782383562,-1.3274641020504443,-1.272456101980715,-1.243055322815657,-1.1956046240857066,-1.1717030580710577,-1.168270736915881,-1.174912054129272,-1.2617595183805974,-1.2244891232905135,-1.2606776663654529,-1.2843417970454212,-1.2120278828222784,-1.1805787949162756,-1.13809234458648,-1.1187919424634805,-1.1328807822810167,-1.1520087974284643,-0.016129132797853146,-0.011940057061455175,0.21963653688592788,0.24389501427599006,0.053020068678838427,0.050696457486546366,0.08354493167222787,0.2704152157542129
2012-07-13,2.97655964776518,3.578104305754611,3.60940325261214,2.123589997388228,6.396337813445685,7.212869524362958,-2.32332161559916,-2.373075102447085,-2.441198144547387,-2.56355108152177,-2.4446903332581478,-2.3850241166301247,-2.2574803939419144,-2.226875547646093,-2.168506392425334,-2.107167080507847,-2.172218607118371,-2.1712909785865264,-2.18667815892773,-2.188209688676972,-2.123590548329812,-2.0810221101937256,-1.9796888167584183,-1.94325008908022,-1.8760622016955475,-1.825726602606184,-2.033173789454444,-1.9976048523713847,-1.9834804747127903,-1.9370091393059048,-1.895436741961341,-1.8609079680364229,-1.775283903486205,-1.7371585079377927,-1.6704617717239274,-1.6288599275557607,-1.9042654219112125,-1.8446399339076625,-1.8142649171385237,-1.7539897790385293,-1.7220086561997918,-1.691336654016548,-1.6165474753424385,-1.578852936903285,-1.51753225680562,-1.4839534954464575,-1.784014274016824,-1.7076157074864982,-1.669222347715073,-1.6146508050897763,-1.584921878734728,-1.5557659278945692,-1.489188672286645,-1.4532353015520405,-1.4005210077088914,-1.3749200121391365,-1.671254966128144,-1.5832548994644675,-1.5422601699113965,-1.506119976073722,-1.4739300803885038,-1.4447913717993393,-1.3848845885595644,-1.3516101705205654,-1.3100414249809145,-1.2927528859676898,-1.5650513269456288,-1.4692113906944757,-1.429333627170527,-1.4208529309173623,-1.3827553840471016,-1.3525664802418422,-1.2983770315188417,-1.2685355024605327,-1.2403831530201412,-1.2320220429444964,-1.4646387698392591,-1.3637468820486154,-1.3276198228760356,-1.3541074984089037,-1.307291550786554,-1.2752209673785635,-1.2261472033046614,-1.2004035709431673,-1.1878961860264237,-1.1893333118315748,-1.3693839042281557,-1.2655368319874596,-1.2350702939253015,-1.3027704309955208,-1.2447245913418474,-1.2100726418049876,-1.1657398065726814,-1.1447244257017248,-1.1501960927256418,-1.1625748051457272,-0.017542860151143983,-0.011026749165781375,0.21928647251870936,0.2439065861781906,0.05239002044020271,0.05098448044118358,0.08335139109864576,0.27043150430439605
